price,index
560000.0,4948
458500.0,4949
354000.0,4950
441000.0,4951
194000.0,4952
316500.0,4953
524950.0,4954
1052000.0,4955
925000.0,4956
780000.0,4957
519000.0,4958
286000.0,4959
400000.0,4960
152000.0,4961
599000.0,4962
461000.0,4963
620000.0,4964
435000.0,4965
725000.0,4966
300000.0,4967
464625.0,4968
340000.0,4969
1325000.0,4970
925000.0,4971
524000.0,4972
1030000.0,4973
176000.0,4974
249900.0,4975
600000.0,4976
294000.0,4977
272000.0,4978
390000.0,4979
700000.0,4980
920000.0,4981
500000.0,4982
263500.0,4983
575000.0,4984
822000.0,4985
300000.0,4986
500000.0,4987
680000.0,4988
419000.0,4989
450000.0,4990
650000.0,4991
550000.0,4992
330000.0,4993
282510.0,4994
2385000.0,4995
230000.0,4996
750000.0,4997
245000.0,4998
510000.0,4999
751000.0,5000
675000.0,5001
295000.0,5002
312000.0,5003
762500.0,5004
150000.0,5005
270000.0,5006
400000.0,5007
650000.0,5008
530000.0,5009
248000.0,5010
760000.0,5011
199000.0,5012
240000.0,5013
415000.0,5014
228000.0,5015
525000.0,5016
399950.0,5017
781000.0,5018
827000.0,5019
525000.0,5020
175000.0,5021
800000.0,5022
445000.0,5023
237000.0,5024
1112500.0,5025
1280000.0,5026
600000.0,5027
670000.0,5028
320000.0,5029
270000.0,5030
1000000.0,5031
330000.0,5032
657500.0,5033
450000.0,5034
540000.0,5035
229900.0,5036
239000.0,5037
302000.0,5038
1150000.0,5039
555000.0,5040
495000.0,5041
495000.0,5042
464950.0,5043
440000.0,5044
686000.0,5045
555000.0,5046
361500.0,5047
1240000.0,5048
154950.0,5049
247200.0,5050
250000.0,5051
590300.0,5052
541125.0,5053
704111.0,5054
277500.0,5055
325000.0,5056
185000.0,5057
1445000.0,5058
420550.0,5059
603000.0,5060
345000.0,5061
650000.0,5062
589950.0,5063
309950.0,5064
590000.0,5065
863500.0,5066
517500.0,5067
700000.0,5068
699000.0,5069
795000.0,5070
543000.0,5071
337500.0,5072
425000.0,5073
780000.0,5074
259000.0,5075
524400.0,5076
260000.0,5077
273000.0,5078
639900.0,5079
420000.0,5080
510500.0,5081
290000.0,5082
226000.0,5083
300000.0,5084
390000.0,5085
1058800.0,5086
610000.0,5087
239975.0,5088
375000.0,5089
742500.0,5090
450000.0,5091
300000.0,5092
216600.0,5093
525000.0,5094
455000.0,5095
450000.0,5096
382000.0,5097
435000.0,5098
575000.0,5099
626700.0,5100
352000.0,5101
650000.0,5102
197000.0,5103
340000.0,5104
560000.0,5105
354000.0,5106
670000.0,5107
769000.0,5108
650000.0,5109
650000.0,5110
289950.0,5111
300000.0,5112
471000.0,5113
639000.0,5114
287000.0,5115
740000.0,5116
499922.0,5117
675000.0,5118
738515.0,5119
445000.0,5120
1039000.0,5121
346000.0,5122
450000.0,5123
350000.0,5124
2400000.0,5125
594950.0,5126
1695000.0,5127
219000.0,5128
402000.0,5129
275000.0,5130
421500.0,5131
314000.0,5132
287000.0,5133
277000.0,5134
337500.0,5135
792000.0,5136
313100.0,5137
575000.0,5138
510000.0,5139
299950.0,5140
1028000.0,5141
364000.0,5142
335000.0,5143
219950.0,5144
535000.0,5145
253000.0,5146
650000.0,5147
672000.0,5148
606000.0,5149
292000.0,5150
289950.0,5151
257500.0,5152
380000.0,5153
360000.0,5154
269500.0,5155
375000.0,5156
810000.0,5157
994000.0,5158
275000.0,5159
380000.0,5160
200000.0,5161
635000.0,5162
280000.0,5163
1050000.0,5164
271950.0,5165
630000.0,5166
400000.0,5167
332500.0,5168
525000.0,5169
846450.0,5170
411100.0,5171
409124.0,5172
335950.0,5173
480000.0,5174
280000.0,5175
668000.0,5176
750000.0,5177
394475.0,5178
848000.0,5179
675000.0,5180
175000.0,5181
560000.0,5182
538888.0,5183
359000.0,5184
273000.0,5185
670000.0,5186
530000.0,5187
625000.0,5188
248000.0,5189
533000.0,5190
549950.0,5191
485000.0,5192
435000.0,5193
241000.0,5194
885000.0,5195
799200.0,5196
760000.0,5197
270000.0,5198
675000.0,5199
499000.0,5200
1202500.0,5201
275000.0,5202
490000.0,5203
550000.0,5204
390000.0,5205
277000.0,5206
236000.0,5207
545000.0,5208
535000.0,5209
1450000.0,5210
490000.0,5211
625000.0,5212
248000.0,5213
475000.0,5214
410000.0,5215
670000.0,5216
751750.0,5217
310650.0,5218
580000.0,5219
580000.0,5220
665000.0,5221
239950.0,5222
470000.0,5223
733000.0,5224
250000.0,5225
402000.0,5226
295000.0,5227
355000.0,5228
289000.0,5229
376000.0,5230
212700.0,5231
325000.0,5232
935000.0,5233
240000.0,5234
334950.0,5235
430000.0,5236
400000.0,5237
455850.0,5238
1965220.0,5239
400000.0,5240
397500.0,5241
755000.0,5242
287000.0,5243
365000.0,5244
260000.0,5245
505000.0,5246
430000.0,5247
440000.0,5248
439500.0,5249
270000.0,5250
306500.0,5251
380000.0,5252
215000.0,5253
299900.0,5254
1450000.0,5255
239950.0,5256
494000.0,5257
317500.0,5258
670000.0,5259
852000.0,5260
250000.0,5261
264950.0,5262
582500.0,5263
384000.0,5264
817000.0,5265
320000.0,5266
445800.0,5267
263300.0,5268
215000.0,5269
850000.0,5270
386000.0,5271
251100.0,5272
435000.0,5273
870000.0,5274
800000.0,5275
555000.0,5276
280000.0,5277
356000.0,5278
605000.0,5279
690500.0,5280
850000.0,5281
350000.0,5282
480000.0,5283
379500.0,5284
600000.0,5285
1436000.0,5286
303000.0,5287
800000.0,5288
549000.0,5289
324950.0,5290
170000.0,5291
178000.0,5292
144000.0,5293
345000.0,5294
470000.0,5295
2903000.0,5296
350000.0,5297
225500.0,5298
473000.0,5299
279000.0,5300
470000.0,5301
565000.0,5302
695000.0,5303
529000.0,5304
481500.0,5305
455000.0,5306
238950.0,5307
722500.0,5308
795000.0,5309
327500.0,5310
775000.0,5311
645000.0,5312
445000.0,5313
257950.0,5314
375000.0,5315
245000.0,5316
725000.0,5317
702000.0,5318
330000.0,5319
940000.0,5320
354500.0,5321
279950.0,5322
647500.0,5323
152000.0,5324
322000.0,5325
445000.0,5326
595000.0,5327
165000.0,5328
278500.0,5329
343566.0,5330
286285.0,5331
474905.0,5332
550000.0,5333
286000.0,5334
900000.0,5335
449950.0,5336
259000.0,5337
340000.0,5338
490000.0,5339
344950.0,5340
950000.0,5341
810000.0,5342
998160.0,5343
377000.0,5344
595000.0,5345
313300.0,5346
360000.0,5347
188000.0,5348
1289000.0,5349
817500.0,5350
550000.0,5351
260000.0,5352
1153000.0,5353
362000.0,5354
503500.0,5355
653000.0,5356
775000.0,5357
1339000.0,5358
417500.0,5359
525000.0,5360
217000.0,5361
525000.0,5362
442500.0,5363
525000.0,5364
425500.0,5365
410000.0,5366
194900.0,5367
284000.0,5368
280000.0,5369
360000.0,5370
405000.0,5371
865000.0,5372
483300.0,5373
1925000.0,5374
755000.0,5375
219950.0,5376
690000.0,5377
250800.0,5378
941000.0,5379
3650000.0,5380
305000.0,5381
815000.0,5382
1015000.0,5383
1240000.0,5384
535000.0,5385
775000.0,5386
255000.0,5387
327000.0,5388
560000.0,5389
1339000.0,5390
199500.0,5391
439000.0,5392
527000.0,5393
254000.0,5394
393000.0,5395
585000.0,5396
450000.0,5397
565000.0,5398
330000.0,5399
870000.0,5400
585000.0,5401
295000.0,5402
775000.0,5403
539000.0,5404
567500.0,5405
442500.0,5406
598200.0,5407
610000.0,5408
544900.0,5409
557500.0,5410
532500.0,5411
750000.0,5412
530000.0,5413
346100.0,5414
365000.0,5415
615000.0,5416
498500.0,5417
450000.0,5418
234000.0,5419
121800.0,5420
805000.0,5421
410000.0,5422
475000.0,5423
1337500.0,5424
269000.0,5425
573000.0,5426
330000.0,5427
252750.0,5428
535000.0,5429
580000.0,5430
301000.0,5431
600000.0,5432
538900.0,5433
303000.0,5434
432000.0,5435
300000.0,5436
908800.0,5437
500000.0,5438
254000.0,5439
470000.0,5440
480000.0,5441
536000.0,5442
550000.0,5443
260000.0,5444
284900.0,5445
740000.0,5446
425000.0,5447
230000.0,5448
675000.0,5449
267500.0,5450
814000.0,5451
460000.0,5452
715000.0,5453
425000.0,5454
370000.0,5455
302000.0,5456
453000.0,5457
290000.0,5458
1035000.0,5459
925000.0,5460
600000.0,5461
354000.0,5462
204950.0,5463
675000.0,5464
995000.0,5465
800000.0,5466
472500.0,5467
549950.0,5468
575575.0,5469
340000.0,5470
225000.0,5471
299950.0,5472
829900.0,5473
515000.0,5474
601000.0,5475
470000.0,5476
371500.0,5477
550000.0,5478
242550.0,5479
367500.0,5480
359000.0,5481
204900.0,5482
850000.0,5483
187000.0,5484
340000.0,5485
330000.0,5486
782000.0,5487
612000.0,5488
400000.0,5489
941500.0,5490
313000.0,5491
735000.0,5492
471000.0,5493
350000.0,5494
415000.0,5495
639500.0,5496
580379.0,5497
265000.0,5498
212000.0,5499
400000.0,5500
750000.0,5501
384900.0,5502
176000.0,5503
168000.0,5504
358000.0,5505
442500.0,5506
515000.0,5507
554000.0,5508
659000.0,5509
414999.0,5510
193000.0,5511
525000.0,5512
424000.0,5513
455000.0,5514
463000.0,5515
1100000.0,5516
523000.0,5517
615000.0,5518
870000.0,5519
710000.0,5520
215000.0,5521
590000.0,5522
279000.0,5523
535100.0,5524
830000.0,5525
815000.0,5526
535900.0,5527
230000.0,5528
325500.0,5529
359000.0,5530
253905.0,5531
369950.0,5532
650000.0,5533
620000.0,5534
246000.0,5535
509990.0,5536
490000.0,5537
385000.0,5538
769000.0,5539
185000.0,5540
303500.0,5541
468000.0,5542
449950.0,5543
235000.0,5544
203000.0,5545
657000.0,5546
275000.0,5547
540000.0,5548
455000.0,5549
458500.0,5550
549900.0,5551
750000.0,5552
235000.0,5553
2650000.0,5554
602000.0,5555
640000.0,5556
267000.0,5557
712000.0,5558
990000.0,5559
739999.0,5560
480000.0,5561
305000.0,5562
703300.0,5563
265000.0,5564
253000.0,5565
617950.0,5566
385000.0,5567
319000.0,5568
696000.0,5569
345000.0,5570
380000.0,5571
647500.0,5572
299950.0,5573
1875000.0,5574
430000.0,5575
495000.0,5576
275000.0,5577
333000.0,5578
247000.0,5579
432000.0,5580
175000.0,5581
556300.0,5582
320000.0,5583
385000.0,5584
1039000.0,5585
350000.0,5586
415000.0,5587
295000.0,5588
969000.0,5589
339888.0,5590
269950.0,5591
1185000.0,5592
780000.0,5593
198000.0,5594
350000.0,5595
350000.0,5596
319000.0,5597
311000.0,5598
1335000.0,5599
396000.0,5600
809000.0,5601
480000.0,5602
535000.0,5603
425000.0,5604
408000.0,5605
310000.0,5606
217000.0,5607
398500.0,5608
2250000.0,5609
700000.0,5610
585000.0,5611
399950.0,5612
235000.0,5613
212000.0,5614
539000.0,5615
390000.0,5616
560000.0,5617
800000.0,5618
1900000.0,5619
472000.0,5620
502550.0,5621
830000.0,5622
224950.0,5623
375000.0,5624
599000.0,5625
515000.0,5626
135000.0,5627
485000.0,5628
890000.0,5629
215000.0,5630
800000.0,5631
256400.0,5632
310000.0,5633
385000.0,5634
203000.0,5635
285000.0,5636
473975.0,5637
320000.0,5638
599000.0,5639
580000.0,5640
269500.0,5641
274000.0,5642
347000.0,5643
270000.0,5644
1430000.0,5645
220000.0,5646
457500.0,5647
340000.0,5648
657500.0,5649
350000.0,5650
428000.0,5651
450000.0,5652
190000.0,5653
1000000.0,5654
299000.0,5655
508000.0,5656
320000.0,5657
641000.0,5658
675000.0,5659
255000.0,5660
286651.0,5661
607500.0,5662
765000.0,5663
334950.0,5664
426000.0,5665
775000.0,5666
343000.0,5667
470101.0,5668
195000.0,5669
772500.0,5670
450000.0,5671
1437500.0,5672
525000.0,5673
270000.0,5674
406100.0,5675
332544.0,5676
110000.0,5677
685000.0,5678
461000.0,5679
615000.0,5680
550000.0,5681
1060000.0,5682
1555000.0,5683
507500.0,5684
217000.0,5685
439000.0,5686
915000.0,5687
425000.0,5688
435000.0,5689
276000.0,5690
327500.0,5691
810000.0,5692
715000.0,5693
272000.0,5694
266000.0,5695
543000.0,5696
400000.0,5697
509500.0,5698
495000.0,5699
424950.0,5700
230000.0,5701
235000.0,5702
763000.0,5703
350000.0,5704
900000.0,5705
250000.0,5706
225000.0,5707
255000.0,5708
161700.0,5709
336000.0,5710
410500.0,5711
502700.0,5712
505000.0,5713
570000.0,5714
349900.0,5715
465000.0,5716
625000.0,5717
655000.0,5718
469000.0,5719
355000.0,5720
596000.0,5721
1030000.0,5722
710000.0,5723
428040.0,5724
546000.0,5725
540000.0,5726
435000.0,5727
540000.0,5728
284000.0,5729
208000.0,5730
315000.0,5731
417500.0,5732
375000.0,5733
389800.0,5734
475000.0,5735
532000.0,5736
280000.0,5737
435000.0,5738
223000.0,5739
315000.0,5740
612000.0,5741
591000.0,5742
800000.0,5743
565000.0,5744
650000.0,5745
499000.0,5746
649950.0,5747
420000.0,5748
319990.0,5749
482000.0,5750
452000.0,5751
1488000.0,5752
375000.0,5753
588000.0,5754
635000.0,5755
210500.0,5756
196500.0,5757
1395000.0,5758
475000.0,5759
550000.0,5760
1580000.0,5761
272000.0,5762
640000.0,5763
299000.0,5764
447500.0,5765
736500.0,5766
665000.0,5767
707000.0,5768
215000.0,5769
648000.0,5770
415000.0,5771
690000.0,5772
320000.0,5773
750000.0,5774
355000.0,5775
246000.0,5776
1155000.0,5777
744000.0,5778
217000.0,5779
583000.0,5780
515000.0,5781
594000.0,5782
303100.0,5783
430000.0,5784
708000.0,5785
221000.0,5786
325000.0,5787
385000.0,5788
433000.0,5789
525000.0,5790
356200.0,5791
595000.0,5792
560000.0,5793
2175000.0,5794
513000.0,5795
365000.0,5796
368000.0,5797
870000.0,5798
225000.0,5799
1387000.0,5800
177000.0,5801
465000.0,5802
750000.0,5803
605000.0,5804
725000.0,5805
413900.0,5806
199950.0,5807
870000.0,5808
292000.0,5809
225000.0,5810
466750.0,5811
330000.0,5812
770000.0,5813
802500.0,5814
378800.0,5815
795000.0,5816
460000.0,5817
567000.0,5818
209950.0,5819
415000.0,5820
424500.0,5821
261000.0,5822
365000.0,5823
631000.0,5824
3800000.0,5825
584000.0,5826
717000.0,5827
667000.0,5828
190000.0,5829
213000.0,5830
475000.0,5831
715000.0,5832
845000.0,5833
390000.0,5834
328000.0,5835
239999.0,5836
225000.0,5837
920000.0,5838
940000.0,5839
465000.0,5840
241000.0,5841
307550.0,5842
490000.0,5843
647000.0,5844
517500.0,5845
295000.0,5846
560000.0,5847
319450.0,5848
1500000.0,5849
340000.0,5850
249950.0,5851
499950.0,5852
1038000.0,5853
750000.0,5854
678000.0,5855
360000.0,5856
354900.0,5857
632000.0,5858
350000.0,5859
990000.0,5860
481000.0,5861
485000.0,5862
477000.0,5863
560000.0,5864
600000.0,5865
622500.0,5866
410000.0,5867
263000.0,5868
281500.0,5869
587206.0,5870
482000.0,5871
485000.0,5872
221000.0,5873
700000.0,5874
411500.0,5875
285000.0,5876
395000.0,5877
237950.0,5878
680000.0,5879
199950.0,5880
765000.0,5881
515000.0,5882
470000.0,5883
330000.0,5884
284000.0,5885
295000.0,5886
555000.0,5887
350000.0,5888
240000.0,5889
419900.0,5890
528000.0,5891
481000.0,5892
304700.0,5893
715000.0,5894
738950.0,5895
215000.0,5896
300000.0,5897
346000.0,5898
500000.0,5899
750000.0,5900
519900.0,5901
378500.0,5902
314500.0,5903
499950.0,5904
1735000.0,5905
360000.0,5906
361000.0,5907
445000.0,5908
1430000.0,5909
222000.0,5910
500000.0,5911
605000.0,5912
393000.0,5913
725000.0,5914
320000.0,5915
210000.0,5916
410000.0,5917
721000.0,5918
605000.0,5919
738000.0,5920
725000.0,5921
303000.0,5922
394950.0,5923
530000.0,5924
475000.0,5925
180000.0,5926
443500.0,5927
390000.0,5928
430000.0,5929
460000.0,5930
660000.0,5931
515000.0,5932
482500.0,5933
305000.0,5934
835000.0,5935
237000.0,5936
445000.0,5937
710000.0,5938
436500.0,5939
1255000.0,5940
420000.0,5941
205000.0,5942
565000.0,5943
287000.0,5944
470000.0,5945
700000.0,5946
568000.0,5947
500000.0,5948
358000.0,5949
275500.0,5950
495000.0,5951
758800.0,5952
280000.0,5953
380500.0,5954
3200000.0,5955
260000.0,5956
630000.0,5957
875000.0,5958
457500.0,5959
900000.0,5960
235000.0,5961
355000.0,5962
1300000.0,5963
467500.0,5964
500000.0,5965
995000.0,5966
277000.0,5967
630000.0,5968
628000.0,5969
170000.0,5970
352500.0,5971
165000.0,5972
243500.0,5973
304000.0,5974
369000.0,5975
779950.0,5976
605000.0,5977
500007.0,5978
449999.0,5979
258000.0,5980
380000.0,5981
123000.0,5982
520000.0,5983
506000.0,5984
425000.0,5985
438000.0,5986
1490000.0,5987
375000.0,5988
337500.0,5989
300000.0,5990
627000.0,5991
1400000.0,5992
674725.0,5993
325000.0,5994
230000.0,5995
560000.0,5996
325000.0,5997
212000.0,5998
510000.0,5999
416000.0,6000
204000.0,6001
7700000.0,6002
1045000.0,6003
350000.0,6004
659500.0,6005
395000.0,6006
410000.0,6007
710000.0,6008
175000.0,6009
508800.0,6010
606400.0,6011
540000.0,6012
415000.0,6013
469500.0,6014
195000.0,6015
1615000.0,6016
1450000.0,6017
1200000.0,6018
1065000.0,6019
555500.0,6020
440000.0,6021
485000.0,6022
693000.0,6023
295000.0,6024
700000.0,6025
767500.0,6026
800000.0,6027
440000.0,6028
1160000.0,6029
506000.0,6030
474950.0,6031
654000.0,6032
710000.0,6033
390000.0,6034
550000.0,6035
353000.0,6036
279900.0,6037
375000.0,6038
547000.0,6039
525000.0,6040
285000.0,6041
570000.0,6042
409000.0,6043
260000.0,6044
348000.0,6045
389000.0,6046
445000.0,6047
400000.0,6048
302000.0,6049
798000.0,6050
335000.0,6051
585000.0,6052
2500000.0,6053
555000.0,6054
295000.0,6055
265000.0,6056
330000.0,6057
286000.0,6058
305000.0,6059
970000.0,6060
525000.0,6061
469950.0,6062
435000.0,6063
363500.0,6064
595000.0,6065
275000.0,6066
295000.0,6067
345000.0,6068
1245000.0,6069
340500.0,6070
280000.0,6071
449888.0,6072
483000.0,6073
445500.0,6074
379900.0,6075
599950.0,6076
215000.0,6077
263000.0,6078
565000.0,6079
395000.0,6080
1535000.0,6081
922000.0,6082
1525000.0,6083
500000.0,6084
775000.0,6085
340000.0,6086
560000.0,6087
304000.0,6088
279900.0,6089
315000.0,6090
849000.0,6091
325000.0,6092
786000.0,6093
384000.0,6094
907000.0,6095
269000.0,6096
1150000.0,6097
406000.0,6098
650000.0,6099
375000.0,6100
395000.0,6101
609000.0,6102
510000.0,6103
190000.0,6104
250000.0,6105
295000.0,6106
740000.0,6107
1070000.0,6108
460000.0,6109
880000.0,6110
585000.0,6111
249950.0,6112
450000.0,6113
450000.0,6114
1775000.0,6115
350000.0,6116
292500.0,6117
879000.0,6118
1184000.0,6119
584999.0,6120
366000.0,6121
300000.0,6122
299000.0,6123
560000.0,6124
360000.0,6125
183500.0,6126
311000.0,6127
263000.0,6128
1600000.0,6129
425000.0,6130
679000.0,6131
410000.0,6132
340000.0,6133
360000.0,6134
552000.0,6135
663500.0,6136
1975000.0,6137
175409.0,6138
459000.0,6139
339950.0,6140
275500.0,6141
485000.0,6142
250000.0,6143
935100.0,6144
245000.0,6145
670000.0,6146
1248000.0,6147
583000.0,6148
575000.0,6149
2575000.0,6150
312500.0,6151
455000.0,6152
1310000.0,6153
605000.0,6154
630000.0,6155
928950.0,6156
489950.0,6157
550000.0,6158
237000.0,6159
390000.0,6160
665000.0,6161
277000.0,6162
545000.0,6163
615000.0,6164
343000.0,6165
597000.0,6166
600000.0,6167
479000.0,6168
292000.0,6169
265000.0,6170
520500.0,6171
825000.0,6172
259900.0,6173
245000.0,6174
830200.0,6175
650000.0,6176
305000.0,6177
599000.0,6178
319000.0,6179
425000.0,6180
297500.0,6181
725000.0,6182
325000.0,6183
460000.0,6184
1025000.0,6185
370000.0,6186
431000.0,6187
320000.0,6188
296500.0,6189
679000.0,6190
359000.0,6191
330000.0,6192
242000.0,6193
441000.0,6194
765000.0,6195
375000.0,6196
365000.0,6197
580000.0,6198
841000.0,6199
515000.0,6200
365000.0,6201
295000.0,6202
406500.0,6203
614905.0,6204
1398000.0,6205
250000.0,6206
549000.0,6207
397000.0,6208
184000.0,6209
2500000.0,6210
499100.0,6211
676101.0,6212
290000.0,6213
390000.0,6214
465000.0,6215
470000.0,6216
435000.0,6217
415000.0,6218
450000.0,6219
231000.0,6220
229950.0,6221
403250.0,6222
579000.0,6223
380500.0,6224
614285.0,6225
376000.0,6226
290000.0,6227
487000.0,6228
935000.0,6229
255000.0,6230
380000.0,6231
450000.0,6232
1320000.0,6233
410000.0,6234
160000.0,6235
809000.0,6236
183750.0,6237
411000.0,6238
1050000.0,6239
625000.0,6240
915000.0,6241
165000.0,6242
575000.0,6243
219900.0,6244
1485000.0,6245
300000.0,6246
310000.0,6247
322500.0,6248
320000.0,6249
578000.0,6250
382000.0,6251
535000.0,6252
258900.0,6253
563000.0,6254
725000.0,6255
236775.0,6256
860000.0,6257
270000.0,6258
621000.0,6259
395000.0,6260
300000.0,6261
320000.0,6262
505000.0,6263
300000.0,6264
363000.0,6265
1146800.0,6266
680000.0,6267
678940.0,6268
299000.0,6269
379900.0,6270
205000.0,6271
387500.0,6272
256000.0,6273
548000.0,6274
163000.0,6275
367500.0,6276
390000.0,6277
415000.0,6278
449000.0,6279
460000.0,6280
300000.0,6281
345000.0,6282
825000.0,6283
539950.0,6284
410000.0,6285
245000.0,6286
482000.0,6287
475000.0,6288
445800.0,6289
518000.0,6290
785000.0,6291
430000.0,6292
715000.0,6293
560000.0,6294
449000.0,6295
805000.0,6296
275000.0,6297
419950.0,6298
285000.0,6299
775000.0,6300
288250.0,6301
257000.0,6302
377000.0,6303
550000.0,6304
339000.0,6305
481500.0,6306
260000.0,6307
865000.0,6308
730000.0,6309
550000.0,6310
645000.0,6311
250000.0,6312
507200.0,6313
380000.0,6314
540000.0,6315
265000.0,6316
190000.0,6317
339900.0,6318
250000.0,6319
416500.0,6320
385000.0,6321
253000.0,6322
460000.0,6323
1445000.0,6324
492000.0,6325
345000.0,6326
575000.0,6327
275000.0,6328
510000.0,6329
2538000.0,6330
640000.0,6331
960000.0,6332
500000.0,6333
529000.0,6334
435000.0,6335
670000.0,6336
365000.0,6337
1270000.0,6338
285000.0,6339
219950.0,6340
220000.0,6341
1465000.0,6342
1112750.0,6343
620000.0,6344
415000.0,6345
864000.0,6346
385000.0,6347
725000.0,6348
545000.0,6349
299900.0,6350
639500.0,6351
345000.0,6352
1125000.0,6353
345000.0,6354
600000.0,6355
355000.0,6356
698000.0,6357
566000.0,6358
449950.0,6359
404600.0,6360
258000.0,6361
415000.0,6362
320000.0,6363
389000.0,6364
299900.0,6365
762000.0,6366
189900.0,6367
2150000.0,6368
345000.0,6369
376500.0,6370
775000.0,6371
450000.0,6372
760000.0,6373
500000.0,6374
592500.0,6375
620000.0,6376
1000000.0,6377
815000.0,6378
340000.0,6379
458000.0,6380
250000.0,6381
151600.0,6382
515000.0,6383
216000.0,6384
645000.0,6385
249900.0,6386
410000.0,6387
499000.0,6388
790000.0,6389
458000.0,6390
925000.0,6391
402000.0,6392
340000.0,6393
1250000.0,6394
299800.0,6395
340000.0,6396
626000.0,6397
324950.0,6398
535500.0,6399
817500.0,6400
810000.0,6401
565000.0,6402
978000.0,6403
530000.0,6404
345000.0,6405
258000.0,6406
275000.0,6407
310000.0,6408
500000.0,6409
472000.0,6410
250000.0,6411
460000.0,6412
440150.0,6413
390000.0,6414
375000.0,6415
480000.0,6416
721000.0,6417
174000.0,6418
170000.0,6419
658000.0,6420
860000.0,6421
615000.0,6422
920000.0,6423
195000.0,6424
269950.0,6425
620000.0,6426
276000.0,6427
329000.0,6428
270000.0,6429
440000.0,6430
639000.0,6431
403500.0,6432
585000.0,6433
216000.0,6434
1150000.0,6435
575000.0,6436
430000.0,6437
660000.0,6438
338000.0,6439
400000.0,6440
305000.0,6441
325000.0,6442
245000.0,6443
182000.0,6444
440000.0,6445
358000.0,6446
580000.0,6447
240000.0,6448
488000.0,6449
875000.0,6450
615000.0,6451
1035000.0,6452
299500.0,6453
459000.0,6454
435000.0,6455
222000.0,6456
485000.0,6457
750000.0,6458
266000.0,6459
455000.0,6460
280000.0,6461
1450000.0,6462
291000.0,6463
745000.0,6464
685900.0,6465
160000.0,6466
650000.0,6467
250000.0,6468
265000.0,6469
599000.0,6470
199950.0,6471
712500.0,6472
490000.0,6473
511500.0,6474
299000.0,6475
685000.0,6476
597000.0,6477
210000.0,6478
659000.0,6479
540000.0,6480
469000.0,6481
575000.0,6482
725000.0,6483
299950.0,6484
375000.0,6485
342450.0,6486
315000.0,6487
328000.0,6488
323000.0,6489
320000.0,6490
550000.0,6491
1646000.0,6492
1200000.0,6493
175000.0,6494
508000.0,6495
335000.0,6496
613200.0,6497
420000.0,6498
1000000.0,6499
342000.0,6500
850000.0,6501
582000.0,6502
475000.0,6503
570000.0,6504
826600.0,6505
387000.0,6506
653450.0,6507
285000.0,6508
217000.0,6509
615000.0,6510
580135.0,6511
1150000.0,6512
267500.0,6513
942000.0,6514
435000.0,6515
315000.0,6516
354901.0,6517
360000.0,6518
205000.0,6519
150000.0,6520
575000.0,6521
625000.0,6522
950000.0,6523
278800.0,6524
713500.0,6525
439000.0,6526
252500.0,6527
406550.0,6528
243000.0,6529
500000.0,6530
204750.0,6531
222000.0,6532
200000.0,6533
367000.0,6534
183000.0,6535
300000.0,6536
369000.0,6537
380000.0,6538
463000.0,6539
475000.0,6540
225000.0,6541
371000.0,6542
625000.0,6543
3200000.0,6544
634000.0,6545
1824100.0,6546
435000.0,6547
320000.0,6548
820000.0,6549
443750.0,6550
475000.0,6551
585000.0,6552
315000.0,6553
635000.0,6554
785000.0,6555
525000.0,6556
537000.0,6557
279950.0,6558
659000.0,6559
203000.0,6560
782500.0,6561
250000.0,6562
279000.0,6563
664000.0,6564
2900000.0,6565
378500.0,6566
520000.0,6567
369950.0,6568
545000.0,6569
360000.0,6570
760000.0,6571
450000.0,6572
612500.0,6573
280000.0,6574
237000.0,6575
441500.0,6576
200000.0,6577
332000.0,6578
401500.0,6579
585000.0,6580
340000.0,6581
153000.0,6582
299950.0,6583
440000.0,6584
203000.0,6585
193000.0,6586
305000.0,6587
495000.0,6588
420000.0,6589
569500.0,6590
620000.0,6591
466000.0,6592
355500.0,6593
687500.0,6594
432100.0,6595
500000.0,6596
690000.0,6597
350000.0,6598
268000.0,6599
120000.0,6600
365000.0,6601
630000.0,6602
450000.0,6603
590000.0,6604
895000.0,6605
160000.0,6606
520000.0,6607
432000.0,6608
141800.0,6609
980000.0,6610
1290000.0,6611
740000.0,6612
230000.0,6613
954500.0,6614
622000.0,6615
90000.0,6616
342000.0,6617
305000.0,6618
259900.0,6619
420000.0,6620
250000.0,6621
249950.0,6622
199000.0,6623
355200.0,6624
425000.0,6625
379500.0,6626
860000.0,6627
335000.0,6628
865000.0,6629
390000.0,6630
569950.0,6631
495500.0,6632
476500.0,6633
261000.0,6634
550000.0,6635
230000.0,6636
526750.0,6637
606000.0,6638
368500.0,6639
342000.0,6640
278100.0,6641
450000.0,6642
349950.0,6643
435000.0,6644
460000.0,6645
323000.0,6646
325000.0,6647
480000.0,6648
1325000.0,6649
210000.0,6650
920000.0,6651
399000.0,6652
631750.0,6653
184000.0,6654
333000.0,6655
258305.0,6656
775000.0,6657
515000.0,6658
455000.0,6659
440000.0,6660
1440000.0,6661
850000.0,6662
480000.0,6663
420000.0,6664
408000.0,6665
278000.0,6666
1195000.0,6667
454000.0,6668
1851000.0,6669
590000.0,6670
385000.0,6671
1250000.0,6672
202200.0,6673
450000.0,6674
550000.0,6675
361000.0,6676
760000.0,6677
902000.0,6678
505000.0,6679
200000.0,6680
260000.0,6681
417000.0,6682
